00:17:50.828 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:51.332 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durand prenom=Georges tel=0136253610 email=georges.durand@gmail.com]
00:17:51.342 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:51.350 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:51.361 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
00:17:51.369 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:51.377 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [6]
00:17:51.407 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:51.935 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Stupeur et tremblements auteur=Amélie Nothomb anneeParution=1999]
00:17:51.954 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
00:17:51.963 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:51.968 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Stupeur et tremblements auteur=Amélie Nothomb anneeParution=1999]
00:17:52.420 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
00:17:52.421 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:52.421 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
00:17:52.425 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [1]
00:17:52.435 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [2]
00:17:52.439 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [3]
00:17:52.449 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
00:17:52.449 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:52.449 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
00:17:52.450 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant2 prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
00:17:52.455 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin2 prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
00:17:52.459 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
00:17:52.464 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
00:17:52.469 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
00:17:52.475 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [6, 4]
00:17:52.484 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [6, 5]
00:17:52.489 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [7, 4]
00:17:52.493 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [8, 4]
00:17:52.497 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [9, 4]
00:17:52.503 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [10, 4]
00:17:52.509 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [11, 4]
00:17:52.511 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [6]
00:17:52.514 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [4]
00:17:52.516 [main] INFO  biblio.service.impl.BibliothequeImpl - restituerLivre appelé avec en paramètres : [6, 4]
00:17:52.518 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [6]
00:17:52.522 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 7, 5]
00:17:52.528 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 8, 5]
00:17:52.533 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 9, 5]
00:17:52.539 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 10, 5]
00:17:52.558 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [4]
00:17:52.565 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
00:17:52.565 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:52.565 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
00:17:52.568 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant2 prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
00:17:52.570 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin2 prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
00:17:52.576 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [22]
00:17:52.578 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [22]
00:17:52.588 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
00:17:52.588 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:52.588 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
00:17:52.590 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
00:17:52.592 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
00:17:52.597 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
00:17:52.604 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
00:17:52.604 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
00:17:52.604 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
00:17:52.604 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
00:17:52.606 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
00:17:52.609 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
00:17:52.612 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
00:17:52.615 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
00:17:52.618 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
00:17:52.621 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
00:17:52.624 [main] INFO  biblio.service.impl.BibliothequeImpl - getMaxLivreIdentique appelé avec en paramètres : []
09:12:23.584 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.599 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:23.810 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.832 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.836 [main] INFO  biblio.service.impl.BibliothequeImpl - modifierAdherent appelé avec en paramètres : [nom=Dupont prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:23.859 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.866 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.869 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:23.878 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.881 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:23.888 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.977 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.982 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:23.993 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:23.999 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:24.008 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durand prenom=Georges tel=0136253610 email=georges.durand@gmail.com]
09:12:24.014 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:24.021 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:24.023 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:24.027 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:24.031 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [6]
09:12:24.059 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:24.635 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Stupeur et tremblements auteur=Amélie Nothomb anneeParution=1999]
09:12:24.651 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
09:12:24.660 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:24.665 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Stupeur et tremblements auteur=Amélie Nothomb anneeParution=1999]
09:12:25.115 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
09:12:25.115 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:25.116 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
09:12:25.119 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [1]
09:12:25.125 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [2]
09:12:25.129 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [3]
09:12:25.138 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
09:12:25.138 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:25.139 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
09:12:25.139 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant2 prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:25.144 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin2 prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
09:12:25.148 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
09:12:25.152 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
09:12:25.156 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
09:12:25.163 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [6, 4]
09:12:25.170 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [6, 5]
09:12:25.174 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [7, 4]
09:12:25.179 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [8, 4]
09:12:25.183 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [9, 4]
09:12:25.188 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [10, 4]
09:12:25.194 [main] INFO  biblio.service.impl.BibliothequeImpl - emprunterLivre appelé avec en paramètres : [11, 4]
09:12:25.199 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [6]
09:12:25.202 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [4]
09:12:25.204 [main] INFO  biblio.service.impl.BibliothequeImpl - restituerLivre appelé avec en paramètres : [6, 4]
09:12:25.205 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerLivre appelé avec en paramètres : [6]
09:12:25.215 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 7, 5]
09:12:25.226 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 8, 5]
09:12:25.237 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 9, 5]
09:12:25.256 [main] INFO  biblio.service.impl.BibliothequeImpl - transfererEmprunt appelé avec en paramètres : [4, 10, 5]
09:12:25.282 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [4]
09:12:25.298 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
09:12:25.298 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:25.298 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
09:12:25.305 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant2 prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:25.307 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin2 prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
09:12:25.314 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [22]
09:12:25.317 [main] INFO  biblio.service.impl.BibliothequeImpl - retirerAdherent appelé avec en paramètres : [22]
09:12:25.328 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
09:12:25.328 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:25.328 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
09:12:25.332 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Durant prenom=Pascal tel=0240563412 email=pascal.durant@free.fr]
09:12:25.334 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
09:12:25.339 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterAdherent appelé avec en paramètres : [nom=Martin prenom=Jean tel=0240992345 email=jean.martin@laposte.fr]
09:12:25.347 [main] INFO  biblio.service.impl.BibliothequeImpl - getLivreRepository appelé avec en paramètres : []
09:12:25.347 [main] INFO  biblio.service.impl.BibliothequeImpl - getAdherentRepository appelé avec en paramètres : []
09:12:25.347 [main] INFO  biblio.service.impl.BibliothequeImpl - getEmpruntRepository appelé avec en paramètres : []
09:12:25.347 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
09:12:25.349 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
09:12:25.352 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
09:12:25.355 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
09:12:25.358 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
09:12:25.360 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=Tintin au Tibet auteur=Herg� anneeParution=1952]
09:12:25.363 [main] INFO  biblio.service.impl.BibliothequeImpl - ajouterLivre appelé avec en paramètres : [id=null titre=L'�tranger auteur=Albert Camus anneeParution=1942]
09:12:25.365 [main] INFO  biblio.service.impl.BibliothequeImpl - getMaxLivreIdentique appelé avec en paramètres : []
